Shipping ID,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Type,Country,City,State,Region,Category,Primary Product Category,Sub-Category,Secondary Product Category,Product Name,Sales,Quantity,Discount,Profit,Returned
CA-2016-159912,3/09/2016,9,Standard Class,GB-14530,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Office Furniture,Tables,Fully Assembled,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",242,4,0,-56,0
CA-2016-159912,3/09/2016,9,Standard Class,GB-14530,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Office Furniture,Bookcases,Self-Assembled,O'Sullivan 5-Shelf Heavy-Duty Bookcases,164,4,1,-82,0
CA-2016-159912,3/09/2016,9,Standard Class,GB-14530,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Fellowes Black Plastic Comb Bindings,3,2,1,-3,0
CA-2016-159912,3/09/2016,9,Standard Class,GB-14530,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Revere Boxed Rubber Bands by Revere,11,7,0,-2,0
CA-2016-101987,30/06/2016,6,Standard Class,HL-15040,Non-Corporate,United States,Richmond,Indiana,Central,Technology,Office Technology,Phones,Handheld Technology,Panasonic KX TS208W Corded phone,441,9,0,123,0
CA-2016-166240,28/06/2016,6,Standard Class,DH-13075,Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Appliances,Fully Assembled,Holmes HEPA Air Purifier,9,2,1,-20,0
CA-2016-158435,18/05/2016,5,First Class,AG-10900,Non-Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Forged Steel Scissors with Black Enamel Handles,65,7,0,19,0
CA-2016-158435,18/05/2016,5,First Class,AG-10900,Non-Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 519,15,2,0,7,0
CA-2016-158435,18/05/2016,5,First Class,AG-10900,Non-Corporate,United States,Waterbury,Connecticut,East,Furniture,Office Furniture,Furnishings,Fully Assembled,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173,4,0,17,0
CA-2016-159653,22/05/2016,5,Same Day,JF-15490,Non-Corporate,United States,Athens,Georgia,South,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 493,15,3,0,7,0
CA-2016-131968,15/11/2016,11,Standard Class,LB-16795,Corporate,United States,Apopka,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Ibico Standard Transparent Covers,10,2,1,-7,0
CA-2016-131968,15/11/2016,11,Standard Class,LB-16795,Corporate,United States,Apopka,Florida,South,Office Supplies,Office Furniture,Appliances,Fully Assembled,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,672,3,0,50,0
CA-2016-124681,23/07/2016,7,Second Class,SV-20935,Non-Corporate,United States,Dallas,Texas,Central,Technology,Office Technology,Accessories,Non-Handheld,SanDisk Cruzer 4 GB USB Flash Drive,16,3,0,3,0
CA-2016-120530,12/04/2016,4,Standard Class,Dl-13600,Corporate,United States,New York City,New York,East,Furniture,Office Furniture,Chairs,Fully Assembled,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",659,3,0,146,0
CA-2016-120005,3/03/2016,3,Same Day,TS-21160,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,"Elite 5"" Scissors",25,3,0,8,0
CA-2016-120005,3/03/2016,3,Same Day,TS-21160,Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 10"" Spectator Wall Clock",35,3,0,12,0
CA-2016-123526,25/12/2016,12,First Class,BV-11245,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1898,33,5,0,16,1
CA-2016-127649,9/10/2016,10,First Class,DL-13495,Corporate,United States,Spokane,Washington,West,Technology,Office Technology,Machines,Non-Handheld,Okidata C331dn Printer,838,3,0,63,0
CA-2016-159989,13/12/2016,12,Standard Class,EB-13870,Non-Corporate,United States,Franklin,Tennessee,South,Technology,Office Technology,Phones,Handheld Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,41,3,0,-9,0
US-2016-114888,24/09/2016,9,Second Class,CC-12430,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Cardinal Holdit Business Card Pockets,12,3,0,4,0
US-2016-114888,24/09/2016,9,Second Class,CC-12430,Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,Kleencut Forged Office Shears by Acme United Corporation,6,3,0,2,0
CA-2016-101630,23/02/2016,2,Second Class,CK-12760,Corporate,United States,Long Beach,New York,East,Office Supplies,Office Furniture,Labels,Fully Assembled,Staple-on labels,9,3,0,4,0
CA-2016-101630,23/02/2016,2,Second Class,CK-12760,Corporate,United States,Long Beach,New York,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Office Executive Series Stainless Steel Trimmers,26,3,0,7,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC DocuBind P50 Personal Binding Machine,58,3,1,-44,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 23,31,6,0,11,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Furniture,Office Furniture,Furnishings,Fully Assembled,"DAX Copper Panel Document Frame, 5 x 7 Size",30,3,0,8,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Technology,Office Technology,Phones,Handheld Technology,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44,5,0,4,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Art,Fully Assembled,Dixon Ticonderoga Pencils,5,2,0,0,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Wilson Jones International Size A4 Ring Binders,10,2,1,-8,0
US-2016-148901,19/05/2016,5,Standard Class,MK-17905,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Heavy-Duty EZD  Binder With Locking Rings,13,8,1,-10,0
CA-2016-121370,19/11/2016,11,Second Class,EB-14110,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Office Furniture,Chairs,Fully Assembled,Global Ergonomic Managers Chair,380,3,0,-22,0
CA-2016-121370,19/11/2016,11,Second Class,EB-14110,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Copiers,Non-Handheld,Sharp AL-1530CS Digital Copier,1200,4,0,180,0
CA-2016-121370,19/11/2016,11,Second Class,EB-14110,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Office Furniture,Furnishings,Fully Assembled,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",49,3,0,10,0
CA-2016-111696,10/05/2016,5,First Class,TB-21625,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1920,18,3,0,8,0
CA-2016-134222,11/07/2016,7,Same Day,NZ-18565,Corporate,United States,Yuma,Arizona,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Standard Therm-A-Bind Covers,45,6,1,-36,0
CA-2016-140018,26/11/2016,11,Standard Class,CK-12205,Non-Corporate,United States,Columbus,Ohio,East,Technology,Office Technology,Machines,Non-Handheld,Texas Instrument TI-15 Fraction Calculator,30,7,1,-24,0
CA-2016-140018,26/11/2016,11,Standard Class,CK-12205,Non-Corporate,United States,Columbus,Ohio,East,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Value Steno Chair, Gray",128,3,0,-9,0
CA-2016-140018,26/11/2016,11,Standard Class,CK-12205,Non-Corporate,United States,Columbus,Ohio,East,Furniture,Office Furniture,Furnishings,Fully Assembled,"Computer Room Manger, 14""",78,3,0,16,0
CA-2016-152408,21/05/2016,5,Standard Class,TT-21220,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Binder Posts,14,3,0,4,0
CA-2016-136049,28/12/2016,12,Standard Class,NM-18520,Non-Corporate,United States,Bowling Green,Ohio,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",6,3,1,-4,0
US-2016-139388,9/11/2016,11,First Class,CC-12475,Non-Corporate,United States,Lakewood,New Jersey,East,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Rubber Band Ball,15,4,0,0,0
CA-2016-101546,24/12/2016,12,Standard Class,GK-14620,Corporate,United States,Morristown,New Jersey,East,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC DocuBind TL300 Electric Binding System,1794,2,0,843,0
CA-2016-125164,14/11/2016,11,Standard Class,SH-19975,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Canvas Sectional Post Binders,20,1,0,7,0
CA-2016-125164,14/11/2016,11,Standard Class,SH-19975,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Wilson Jones Century Plastic Molded Ring Binders,50,3,0,17,0
US-2016-131891,31/07/2016,7,First Class,PW-19240,Non-Corporate,United States,Pensacola,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2,3,1,-1,0
CA-2016-163167,1/12/2016,12,Second Class,RF-19345,Corporate,United States,Marietta,Georgia,South,Furniture,Office Furniture,Chairs,Fully Assembled,"Global Push Button Manager's Chair, Indigo",183,3,0,53,0
CA-2016-163167,1/12/2016,12,Second Class,RF-19345,Corporate,United States,Marietta,Georgia,South,Technology,Office Technology,Accessories,Non-Handheld,Kingston Digital DataTraveler 32GB USB 2.0,102,6,0,6,0
CA-2016-163167,1/12/2016,12,Second Class,RF-19345,Corporate,United States,Marietta,Georgia,South,Office Supplies,Office Furniture,Storage,Fully Assembled,Tennsco Single-Tier Lockers,1126,3,0,56,0
CA-2016-163167,1/12/2016,12,Second Class,RF-19345,Corporate,United States,Marietta,Georgia,South,Office Supplies,Office Furniture,Storage,Fully Assembled,"24 Capacity Maxi Data Binder Racks, Pearl",1263,6,0,316,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 317,9,3,0,3,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Computer Printout Paper with Letter-Trim Perforations,38,2,0,18,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Art,Fully Assembled,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4,2,0,1,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Storage,Fully Assembled,SAFCO Boltless Steel Shelving,227,2,0,2,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1911,48,1,0,23,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Envelopes,Fully Assembled,Staple envelope,62,2,0,30,0
CA-2016-135776,30/12/2016,12,Standard Class,EH-13765,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1118,4,0,56,0
CA-2016-130484,27/08/2016,8,Standard Class,SG-20470,Non-Corporate,United States,Gresham,Oregon,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Imprintable Covers,26,8,1,-18,0
CA-2016-160304,7/01/2016,1,Standard Class,BM-11575,Corporate,United States,Gaithersburg,Maryland,East,Furniture,Office Furniture,Bookcases,Self-Assembled,"Bush Westfield Collection Bookcases, Medium Cherry Finish",174,3,0,38,0
CA-2016-160304,7/01/2016,1,Standard Class,BM-11575,Corporate,United States,Gaithersburg,Maryland,East,Technology,Office Technology,Phones,Handheld Technology,GE 30522EE2,232,2,0,67,0
CA-2016-151372,6/09/2016,9,First Class,JH-15985,Non-Corporate,United States,Redondo Beach,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,14-7/8 x 11 Blue Bar Computer Printout Paper,96,2,0,46,1
CA-2016-151372,6/09/2016,9,First Class,JH-15985,Non-Corporate,United States,Redondo Beach,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,"Angle-D Binders with Locking Rings, Label Holders",12,2,0,4,1
CA-2016-151372,6/09/2016,9,First Class,JH-15985,Non-Corporate,United States,Redondo Beach,California,West,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Advantus Push Pins,4,2,0,2,1
CA-2016-125815,1/11/2016,11,Second Class,DL-13330,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,BIC Brite Liner Highlighters,12,3,0,5,0
CA-2016-166226,22/11/2016,11,Standard Class,TC-21535,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,Grandstream GXP2100 Mainstream Business Phone,61,1,0,6,0
CA-2016-166226,22/11/2016,11,Standard Class,TC-21535,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Fellowes Command Center 5-outlet power strip,68,1,0,18,0
CA-2016-141180,19/05/2016,5,Second Class,DP-13000,Non-Corporate,United States,Fort Lauderdale,Florida,South,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Instant Report Kit,8,4,1,-5,0
US-2016-153815,9/11/2016,11,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,South,Furniture,Office Furniture,Chairs,Fully Assembled,High-Back Leather Manager's Chair,208,2,0,-29,0
US-2016-153815,9/11/2016,11,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Embossed Ink Jet Note Cards,36,2,0,13,0
US-2016-153815,9/11/2016,11,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,South,Furniture,Office Furniture,Furnishings,Fully Assembled,"Executive Impressions 14"" Contract Wall Clock",36,2,0,6,0
US-2016-153815,9/11/2016,11,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Office Furniture,Paper,Fully Assembled,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",89,2,0,31,0
CA-2016-164896,12/11/2016,11,Standard Class,PS-19045,Corporate,United States,Oceanside,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",13,2,0,6,0
US-2016-131114,13/12/2016,12,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Office Executive Series Stainless Steel Trimmers,21,3,0,2,0
US-2016-131114,13/12/2016,12,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Appliances,Fully Assembled,Belkin 6 Outlet Metallic Surge Strip,4,2,1,-12,0
US-2016-131114,13/12/2016,12,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,Central,Technology,Office Technology,Accessories,Non-Handheld,Kingston Digital DataTraveler 8GB USB 2.0,19,4,0,-1,0
CA-2016-109925,10/11/2016,11,Second Class,IM-15070,Non-Corporate,United States,San Diego,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Eldon Portable Mobile Manager,85,3,0,23,0
CA-2016-149279,28/04/2016,4,Standard Class,CL-12700,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 226,16,3,0,5,0
CA-2016-149279,28/04/2016,4,Standard Class,CL-12700,Corporate,United States,Colorado Springs,Colorado,West,Furniture,Office Furniture,Chairs,Fully Assembled,SAFCO Arco Folding Chair,1326,6,0,149,0
CA-2016-149279,28/04/2016,4,Standard Class,CL-12700,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Wilson Jones Impact Binders,3,2,1,-2,0
CA-2016-129238,4/02/2016,2,Standard Class,SC-20050,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,AT&T 1080 Phone,110,1,0,8,0
CA-2016-129238,4/02/2016,2,Standard Class,SC-20050,Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Easy-staple paper,57,5,0,28,0
CA-2016-136126,24/05/2016,5,Same Day,EH-14125,Corporate,United States,Newport News,Virginia,South,Office Supplies,Office Furniture,Supplies,Fully Assembled,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",70,5,0,20,0
CA-2016-136126,24/05/2016,5,Same Day,EH-14125,Corporate,United States,Newport News,Virginia,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1911,192,4,0,92,0
CA-2016-155033,12/10/2016,10,Standard Class,CC-12475,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Astroparche Fine Business Paper,11,2,0,5,0
CA-2016-133795,24/12/2016,12,Standard Class,JE-15475,Non-Corporate,United States,San Diego,California,West,Technology,Office Technology,Accessories,Non-Handheld,SanDisk Cruzer 64 GB USB Flash Drive,73,2,0,22,0
CA-2016-133795,24/12/2016,12,Standard Class,JE-15475,Non-Corporate,United States,San Diego,California,West,Technology,Office Technology,Accessories,Non-Handheld,Logitech P710e Mobile Speakerphone,772,3,0,147,0
CA-2016-133795,24/12/2016,12,Standard Class,JE-15475,Non-Corporate,United States,San Diego,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",40,4,0,11,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Embossed Ink Jet Note Cards,68,3,0,33,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Belkin F9S820V06 8 Outlet Surge,130,4,0,39,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467,9,0,192,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1933,61,5,0,29,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Standard Rollaway File with Lock,721,4,0,187,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Peel & Stick Add-On Corner Pockets,5,3,0,2,0
CA-2016-158694,13/11/2016,11,Second Class,AI-10855,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 338,15,5,0,4,0
CA-2016-120796,7/04/2016,4,Standard Class,CS-11950,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"GBC Velobind Prepunched Cover Sets, Regency Series",100,9,1,-83,0
CA-2016-109722,7/12/2016,12,Second Class,TP-21130,Non-Corporate,United States,Georgetown,Kentucky,South,Technology,Office Technology,Phones,Handheld Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),700,2,0,196,0
CA-2016-109722,7/12/2016,12,Second Class,TP-21130,Non-Corporate,United States,Georgetown,Kentucky,South,Office Supplies,Office Furniture,Storage,Fully Assembled,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,585,9,0,70,0
CA-2016-155138,12/09/2016,9,Standard Class,JM-15580,Non-Corporate,United States,Monroe,North Carolina,South,Technology,Office Technology,Accessories,Non-Handheld,Memorex Froggy Flash Drive 4 GB,35,4,0,8,0
CA-2016-155138,12/09/2016,9,Standard Class,JM-15580,Non-Corporate,United States,Monroe,North Carolina,South,Office Supplies,Office Furniture,Paper,Fully Assembled,Petty Cash Envelope,65,3,0,23,0
CA-2016-108350,9/06/2016,6,Second Class,SC-20230,Corporate,United States,Lowell,Massachusetts,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1935,106,4,0,49,0
CA-2016-147970,2/02/2016,2,Second Class,AB-10150,Non-Corporate,United States,Dallas,Texas,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1994,16,3,0,5,0
CA-2016-150658,22/11/2016,11,Standard Class,MS-17365,Non-Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Non-Stick Binders,11,3,0,3,0
CA-2016-151323,28/10/2016,10,Standard Class,AB-10255,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Advantus SlideClip Paper Clips,17,5,0,8,1
CA-2016-128972,17/11/2016,11,Standard Class,TS-21430,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,"Master Giant Foot Doorstop, Safety Yellow",30,4,0,13,0
CA-2016-111213,5/04/2016,4,Standard Class,FP-14320,Non-Corporate,United States,New York City,New York,East,Furniture,Office Furniture,Chairs,Fully Assembled,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317,6,0,293,0
CA-2016-111213,5/04/2016,4,Standard Class,FP-14320,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Staple remover,64,8,0,19,0
CA-2016-111213,5/04/2016,4,Standard Class,FP-14320,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Avery Non-Stick Binders,4,1,0,1,0
CA-2016-115378,23/11/2016,11,Second Class,AJ-10945,Non-Corporate,United States,Taylor,Michigan,Central,Furniture,Office Furniture,Chairs,Fully Assembled,Novimex Swivel Fabric Task Chair,302,2,0,33,0
CA-2016-122903,29/05/2016,5,Second Class,LA-16780,Corporate,United States,Detroit,Michigan,Central,Furniture,Office Furniture,Chairs,Fully Assembled,HON 5400 Series Task Chairs for Big and Tall,3505,5,0,701,0
CA-2016-122903,29/05/2016,5,Second Class,LA-16780,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1910,144,3,0,69,0
CA-2016-122903,29/05/2016,5,Second Class,LA-16780,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1915,315,3,0,151,0
CA-2016-148908,8/11/2016,11,First Class,JH-15985,Non-Corporate,United States,San Francisco,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Twin Loop Wire Binding Elements,53,2,0,20,0
CA-2016-123015,30/12/2016,12,Standard Class,AJ-10795,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,Round Ring Binders,5,3,0,2,0
CA-2016-103982,8/03/2016,3,Standard Class,AA-10315,Non-Corporate,United States,Round Rock,Texas,Central,Office Supplies,Office Furniture,Supplies,Fully Assembled,High Speed Automatic Electric Letter Opener,3930,3,0,-786,0
CA-2016-103982,8/03/2016,3,Standard Class,AA-10315,Non-Corporate,United States,Round Rock,Texas,Central,Office Supplies,Office Furniture,Fasteners,Fully Assembled,"Acco Banker's Clasps, 5 3/4""-Long",2,1,0,1,0
CA-2016-103982,8/03/2016,3,Standard Class,AA-10315,Non-Corporate,United States,Round Rock,Texas,Central,Technology,Office Technology,Phones,Handheld Technology,Polycom VVX 310 VoIP phone,432,3,0,32,0
CA-2016-103982,8/03/2016,3,Standard Class,AA-10315,Non-Corporate,United States,Round Rock,Texas,Central,Technology,Office Technology,Accessories,Non-Handheld,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",42,7,0,6,0
CA-2016-145898,26/09/2016,9,Same Day,CM-12445,Non-Corporate,United States,Redlands,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Advantus Rolling Storage Box,51,3,0,14,0
CA-2016-145898,26/09/2016,9,Same Day,CM-12445,Non-Corporate,United States,Redlands,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 494,8,3,0,4,0
CA-2016-145898,26/09/2016,9,Same Day,CM-12445,Non-Corporate,United States,Redlands,California,West,Office Supplies,Office Furniture,Art,Fully Assembled,SANFORD Major Accent Highlighters,35,5,0,13,0
CA-2016-145898,26/09/2016,9,Same Day,CM-12445,Non-Corporate,United States,Redlands,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),30,5,0,13,0
CA-2016-119865,26/06/2016,6,Standard Class,AS-10090,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,SpineVue Locking Slant-D Ring Binders by Cardinal,37,5,0,13,0
CA-2016-119865,26/06/2016,6,Standard Class,AS-10090,Non-Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Binders,Fully Assembled,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186,6,0,61,0
CA-2016-119865,26/06/2016,6,Standard Class,AS-10090,Non-Corporate,United States,New York City,New York,East,Furniture,Office Furniture,Bookcases,Self-Assembled,O'Sullivan Living Dimensions 5-Shelf Bookcases,354,2,0,-44,0
CA-2016-111143,22/11/2016,11,First Class,TT-21265,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Office Furniture,Appliances,Fully Assembled,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,55,3,0,16,0
CA-2016-116561,17/09/2016,9,Standard Class,EB-14110,Non-Corporate,United States,San Jose,California,West,Office Supplies,Office Furniture,Storage,Fully Assembled,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",333,3,0,7,0
CA-2016-116561,17/09/2016,9,Standard Class,EB-14110,Non-Corporate,United States,San Jose,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Standard Therm-A-Bind Covers,40,2,0,13,0
CA-2016-110730,26/09/2016,9,Second Class,CM-11815,Corporate,United States,Seattle,Washington,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Design Stainless Steel Bent Scissors,14,2,0,4,0
CA-2016-149454,26/07/2016,7,First Class,KM-16375,Corporate,United States,Arlington,Virginia,South,Office Supplies,Office Furniture,Binders,Fully Assembled,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10,1,0,5,0
CA-2016-156265,4/08/2016,8,Second Class,BF-11020,Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Tables,Fully Assembled,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136,2,0,15,0
CA-2016-156265,4/08/2016,8,Second Class,BF-11020,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,Nortel Business Series Terminal T7208 Digital phone,334,3,0,33,0
